"RANKINDEX","PrePRODUCT_ID","PrePRODUCT_NAME","PreCATEGORY","PreBRAND","PreCOST_PRICE","PreUNIT_PRICE","TRANSACTION_ID","STORE_ID","TRANSACTION_DATE","PRODUCT_ID","QUANTITY","DISCOUNT_PERCENT","f","o_YEAR","o_MONTH","TOTAL_QUANTITY"
12,"P_020","Product 020","Home","BrandB","33.73","56.75","120827","102","3/29/2026","P_020","2","10",,"2026","3","33"
12,"P_023","Product 023","Home","BrandA","193.9","336.3","120883","107","3/25/2026","P_023","5","20",,"2026","3","33"
15,"P_002","Product 002","Sports","BrandC","165.08","307.45","120791","104","3/14/2026","P_002","1","0",,"2026","3","35"
15,"P_029","Product 029","Home","BrandB","316.8","425.97","120784","106","3/30/2026","P_029","5","0",,"2026","3","35"
15,"P_043","Product 043","Home","BrandA","216.59","306.16","120789","108","3/26/2026","P_043","5","20",,"2026","3","35"
18,"P_014","Product 014","Grocery","BrandD","191.33","306.92","120796","102","3/4/2026","P_014","5","15",,"2026","3","36"
18,"P_028","Product 028","Grocery","BrandB","285.08","486.14","120809","106","3/2/2026","P_028","4","10",,"2026","3","36"
18,"P_038","Product 038","Sports","BrandC","324.13","448.92","120789","101","3/26/2026","P_038","3","10",,"2026","3","36"
21,"P_016","Product 016","Grocery","BrandB","183.48","329.03","120801","102","3/30/2026","P_016","4","5",,"2026","3","37"
21,"P_031","Product 031","Clothing","BrandD","69.33","125.63","120795","108","3/12/2026","P_031","4","10",,"2026","3","37"
21,"P_045","Product 045","Grocery","BrandA","68.92","109.5","120823","102","3/29/2026","P_045","1","15",,"2026","3","37"
24,"P_012","Product 012","Clothing","BrandD","260.56","358.56","120816","104","3/11/2026","P_012","1","20",,"2026","3","38"
24,"P_044","Product 044","Grocery","BrandD","145.03","274.52","120905","107","3/8/2026","P_044","4","0",,"2026","3","38"
26,"P_035","Product 035","Clothing","BrandC","41.43","64.34","120777","104","3/11/2026","P_035","3","10",,"2026","3","39"
27,"P_018","Product 018","Sports","BrandB","285.64","426.52","120788","103","3/5/2026","P_018","3","20",,"2026","3","41"
28,"P_027","Product 027","Clothing","BrandD","116.38","197.63","120815","104","3/4/2026","P_027","4","10",,"2026","3","42"
29,"P_030","Product 030","Home","BrandB","272.48","363.65","120777","104","3/11/2026","P_030","2","15",,"2026","3","43"
30,"P_001","Product 001","Home","BrandD","291.46","482.98","120790","101","3/6/2026","P_001","2","20",,"2026","3","44"
30,"P_042","Product 042","Electronics","BrandD","54.28","78.27","120813","108","3/18/2026","P_042","4","20",,"2026","3","44"
30,"P_046","Product 046","Electronics","BrandB","276","472","120799","104","3/16/2026","P_046","5","20",,"2026","3","44"
33,"P_010","Product 010","Sports","BrandB","13.81","16.9","120782","104","3/3/2026","P_010","2","0",,"2026","3","45"
33,"P_011","Product 011","Home","BrandA","63.95","107.43","120782","108","3/3/2026","P_011","1","20",,"2026","3","45"
33,"P_021","Product 021","Grocery","BrandD","112.23","191.7","120845","105","3/28/2026","P_021","4","5",,"2026","3","45"
33,"P_036","Product 036","Sports","BrandD","115.24","225.27","120782","104","3/3/2026","P_036","4","20",,"2026","3","45"
37,"P_017","Product 017","Home","BrandB","314.84","458.33","120837","103","3/28/2026","P_017","4","20",,"2026","3","47"
37,"P_033","Product 033","Home","BrandC","17.69","29.81","120797","107","3/25/2026","P_033","1","0",,"2026","3","47"
37,"P_037","Product 037","Clothing","BrandB","67.57","108.84","120850","103","3/21/2026","P_037","1","5",,"2026","3","47"
40,"P_049","Product 049","Grocery","BrandD","372.65","441.43","120778","102","3/1/2026","P_049","5","15",,"2026","3","49"
41,"P_008","Product 008","Clothing","BrandC","110.44","203.49","120780","107","3/18/2026","P_008","3","10",,"2026","3","50"
41,"P_041","Product 041","Home","BrandB","230.38","350.8","120790","102","3/6/2026","P_041","4","5",,"2026","3","50"
41,"P_048","Product 048","Sports","BrandA","232.9","350.44","120784","101","3/30/2026","P_048","3","10",,"2026","3","50"
44,"P_006","Product 006","Grocery","BrandA","14.29","17.66","120819","104","3/20/2026","P_006","3","0",,"2026","3","51"
44,"P_034","Product 034","Electronics","BrandD","301.56","358.22","120831","108","3/7/2026","P_034","4","15",,"2026","3","51"
46,"P_013","Product 013","Sports","BrandB","198.67","397.19","120781","104","3/24/2026","P_013","2","20",,"2026","3","54"
47,"P_026","Product 026","Clothing","BrandB","148.98","285.01","120784","102","3/30/2026","P_026","2","10",,"2026","3","57"
48,"P_032","Product 032","Home","BrandB","115.04","135.47","120779","102","3/9/2026","P_032","5","5",,"2026","3","59"
49,"P_050","Product 050","Home","BrandB","202.07","315.93","120794","101","3/15/2026","P_050","5","5",,"2026","3","62"
50,"P_005","Product 005","Sports","BrandD","58.75","90.98","120821","104","3/6/2026","P_005","2","15",,"2026","3","77"
